date,ADPMINDEDHLTNERSA,ADPMNUSNERSA,CES0500000003,CES6561000001,CES6562000001,CES6562000101,CES6562400001,CIVPART,PAYEMS,UNRATE,USEHS,USPRIV
2021-12-01,22967.0,123960.0,31.39,3702.6,20183.4,16032.8,4150.6,62.0,149816.0,3.9,23886.0,127754.0
2022-01-01,22993.0,124431.0,31.6,3708.7,20160.2,16032.6,4127.6,62.2,150006.0,4.0,23869.0,127957.0
2022-02-01,23022.0,125015.0,31.64,3727.6,20256.3,16089.3,4167.0,62.3,150825.0,3.9,23984.0,128793.0
2022-03-01,23073.0,125613.0,31.8,3740.4,20316.5,16120.6,4195.9,62.4,151315.0,3.7,24057.0,129282.0
2022-04-01,23146.0,126298.0,31.96,3736.4,20380.8,16167.8,4213.0,62.2,151623.0,3.7,24117.0,129554.0
2022-05-01,23212.0,126601.0,32.1,3741.8,20434.5,16206.7,4227.8,62.3,151924.0,3.6,24176.0,129799.0
2022-06-01,23302.0,127139.0,32.19,3753.8,20513.3,16258.0,4255.3,62.2,152358.0,3.6,24267.0,130216.0
2022-07-01,23382.0,127548.0,32.34,3777.9,20616.7,16327.1,4289.6,62.1,153072.0,3.5,24395.0,130766.0
2022-08-01,23455.0,127913.0,32.44,3783.5,20684.8,16375.5,4309.3,62.3,153362.0,3.6,24468.0,131056.0
2022-09-01,23561.0,128252.0,32.57,3785.3,20766.3,16435.7,4330.6,62.2,153582.0,3.5,24552.0,131285.0
2022-10-01,23678.0,128503.0,32.7,3787.3,20855.0,16498.7,4356.3,62.2,153939.0,3.6,24642.0,131646.0
2022-11-01,23795.0,128772.0,32.82,3798.2,20931.1,16547.0,4384.1,62.1,154242.0,3.6,24729.0,131863.0
2022-12-01,23887.0,128963.0,32.94,3755.5,21017.7,16603.7,4414.0,62.3,154342.0,3.5,24773.0,131977.0
2023-01-01,23936.0,129150.0,33.02,3778.9,21103.6,16657.8,4445.8,62.4,154776.0,3.5,24883.0,132292.0
2023-02-01,24001.0,129300.0,33.15,3785.9,21170.1,16699.6,4470.5,62.5,155066.0,3.6,24956.0,132528.0
2023-03-01,24064.0,129376.0,33.27,3792.4,21240.9,16743.5,4497.4,62.6,155134.0,3.5,25033.0,132554.0
2023-04-01,24136.0,129467.0,33.43,3803.3,21309.4,16787.1,4522.3,62.6,155375.0,3.4,25113.0,132733.0
2023-05-01,24211.0,129827.0,33.5,3838.5,21382.4,16836.7,4545.7,62.6,155655.0,3.6,25221.0,132933.0
2023-06-01,24301.0,130310.0,33.69,3850.1,21464.2,16897.1,4567.1,62.6,155880.0,3.6,25314.0,133088.0
2023-07-01,24379.0,130579.0,33.85,3858.7,21576.6,16968.8,4607.8,62.6,156043.0,3.5,25435.0,133206.0
2023-08-01,24469.0,130695.0,33.89,3867.6,21676.7,17037.5,4639.2,62.8,156261.0,3.7,25544.0,133354.0
2023-09-01,24565.0,130732.0,34.01,3879.2,21761.7,17098.6,4663.1,62.7,156417.0,3.7,25641.0,133469.0
2023-10-01,24628.0,130703.0,34.08,3895.6,21839.2,17151.2,4688.0,62.6,156576.0,3.9,25735.0,133583.0
2023-11-01,24705.0,130808.0,34.17,3907.3,21945.4,17227.2,4718.2,62.8,156703.0,3.7,25853.0,133667.0
2023-12-01,24785.0,131090.0,34.29,3916.1,22018.7,17275.6,4743.1,62.5,156857.0,3.8,25935.0,133766.0
2024-01-01,24878.0,131330.0,34.47,3937.6,22095.6,17332.9,4762.7,62.5,157032.0,3.7,26033.0,133892.0
2024-02-01,25000.0,131223.0,34.52,3938.9,22191.2,17397.8,4793.4,62.6,157238.0,3.9,26130.0,134027.0
2024-03-01,25079.0,131120.0,34.65,3948.8,22276.6,17471.3,4805.3,62.7,157466.0,3.9,26225.0,134170.0
2024-04-01,25143.0,131164.0,34.76,3954.1,22359.2,17532.2,4827.0,62.6,157530.0,3.9,26313.0,134233.0
2024-05-01,25211.0,131365.0,34.89,3958.8,22424.6,17579.1,4845.5,62.6,157608.0,3.9,26383.0,134278.0
2024-06-01,25272.0,131469.0,35.01,3979.9,22493.7,17624.5,4869.2,62.6,157695.0,4.1,26474.0,134356.0
2024-07-01,25334.0,131589.0,35.08,3973.1,22541.9,17659.1,4882.8,62.7,157748.0,4.2,26515.0,134348.0
2024-08-01,25411.0,131635.0,35.22,3985.9,22586.7,17695.3,4891.4,62.7,157757.0,4.2,26573.0,134321.0
2024-09-01,25472.0,131614.0,35.34,4017.1,22673.6,17746.6,4927.0,62.7,157912.0,4.1,26691.0,134463.0
2024-10-01,25542.0,131602.0,35.46,4031.5,22754.8,17806.9,4947.9,62.5,157945.0,4.1,26786.0,134459.0
2024-11-01,25629.0,131704.0,35.6,4038.6,22831.6,17865.0,4966.6,62.4,158079.0,4.2,26870.0,134575.0
2024-12-01,25692.0,131861.0,35.69,4044.0,22901.4,17908.1,4993.3,62.5,158316.0,4.1,26945.0,134787.0
2025-01-01,25751.0,132001.0,35.84,4045.3,22960.4,17943.8,5016.6,62.6,158268.0,4.0,27006.0,134711.0
2025-02-01,25798.0,132015.0,35.94,4055.5,23008.3,17980.5,5027.8,62.5,158310.0,4.2,27064.0,134751.0
2025-03-01,25860.0,131962.0,36.11,4055.5,23076.0,18028.1,5047.9,62.5,158377.0,4.2,27132.0,134818.0
2025-04-01,25933.0,131939.0,36.12,4063.5,23152.0,17989.9,5162.1,62.6,158485.0,4.2,27216.0,134917.0
2025-05-01,26014.0,131915.0,36.28,4058.7,23217.0,18028.8,5188.2,62.4,158498.0,4.3,27276.0,134937.0
2025-06-01,26065.0,131914.0,36.36,4047.7,23277.5,18064.7,5212.8,62.3,158478.0,4.1,27325.0,134892.0
2025-07-01,26088.0,131991.0,36.47,4052.0,23360.1,18126.6,5233.5,62.2,158542.0,4.3,27412.0,134957.0
2025-08-01,26120.0,132040.0,36.62,4052.2,23382.9,18142.2,5240.7,62.3,158472.0,4.3,27435.0,134937.0
2025-09-01,26164.0,132128.0,36.7,4050.3,23438.2,18181.8,5256.4,62.5,158548.0,4.4,27489.0,135005.0
2025-10-01,26235.0,132148.0,36.85,4047.2,23485.8,18215.4,5270.4,,158408.0,,27533.0,135018.0
2025-11-01,26294.0,132222.0,37.0,4043.3,23545.7,18265.4,5280.3,62.5,158449.0,4.5,27589.0,135090.0
2025-12-01,26334.0,132259.0,37.02,4039.3,23587.5,18295.3,5292.2,62.4,158432.0,4.4,27627.0,135083.0
2026-01-01,26384.0,132270.0,37.15,4052.0,23694.4,18363.6,5330.8,62.1,158592.0,4.3,27746.0,135263.0
2026-02-01,26443.0,132336.0,37.27,4033.1,23664.0,18330.7,5333.3,62.0,158436.0,4.4,27697.0,135115.0
2026-03-01,26496.0,132397.0,37.35,4035.6,23756.7,18411.1,5345.6,61.9,158650.0,4.3,27792.0,135317.0
2026-04-01,26557.0,132502.0,37.41,4044.8,23813.8,18446.5,5367.3,61.8,158798.0,4.3,27859.0,135467.0
2026-05-01,26614.0,132624.0,37.49,4034.0,23848.6,18476.2,5372.4,61.8,158861.0,4.3,27883.0,135528.0
2026-06-01,26662.0,132719.0,37.6,4046.9,23889.6,18496.5,5393.1,61.5,158881.0,4.2,27937.0,135558.0
2026-07-01,26698.0,132763.0,37.62,4049.7,23912.2,18518.5,5393.7,61.4,158858.0,4.1,27962.0,135588.0
